,Unnamed: 0,Sample name,Sample date,Sample ID,Plot,ID,Nitrogen,Water,Block,Direction,Barcode,Notes,Barcode_key,Run,% Moisture Content (MC),Moisture as decimal,lb/bu,Weight (g) 0% MC,Weight (g) 15.5% MC,Weight (kg) 0% MC,Weight (kg) 15.5% MC,Harvest area (ac),Harvest area (ha),"Grain Yield, 0% MC bu/ac","Grain Yield, 15.5% MC bu/ac","Grain Yield, 0% MC kg/ha","Grain Yield, 15.5% MC kg/ha","Annual ET, mm",Water trt target,N trt target,lbs NH4-N / ac,lbs NO3-N / ac,Total N / ac,qPCR_DW,qPCR_FW,qPCR_DW_log,qPCR_FW_log,GWC,Stems,Leaves,Shoots,Grain 0% MC,EC.4.1.1.5,EC.1.1.1.76,EC.3.2.1.6,EC.3.2.1.14,EC.2.6.1.86,EC.4.1.1.74,EC.3.5.99.7,EC.5.4.4.2,EC.4.2.99.21,EC.3.3.2.1,EC.1.3.1.28,EC.3.2.1.21,EC.3.2.1.20,EC.3.2.1.91,EC.1.10.3.2,EC.1.11.1.7,EC.3.2.1.52,EC.3.5.1.4,EC.3.5.1.5,EC.3.4.11.1,EC.1.3.3.11,EC.3.1.3.1,EC.3.1.3.2,EC.3.1.3.8,EC.3.1.3.26,EC.3.1.6.1,EC.1.18.6.1,EC.1.14.18.3,EC.1.14.99.39,EC.1.7.2.6,EC.1.7.1.15,EC.1.7.2.2,EC.1.7.1.4,EC.1.7.7.1,EC.1.7.2.1,EC.1.7.2.5,EC.1.7.2.4
124,124,124,2021-08-10,30S,30S,321.0,Low,Low,3,S,84.0,NxW_A library,barcode84A,A,13.5,0.135,55.1,1448.5,1673.1,1.4485,1.6731,0.001147842,0.000464515,50.49,58.32,3118.4,3601.7,,70.0,20.0,2.582130985,1.38464193,2.990819427,1873054435.2217405,2172215541.5934134,21.35083632310496,21.499013470555543,0.137721649,304.1069562,173.0,,,0.0780174429009642,0.0921138790201662,0.0,0.1652375727292933,0.0,0.1239934740122548,0.0600248106606165,0.2054526922845381,0.050146291100172,0.0923686010788317,0.0923686010788317,0.3019108301006775,0.3427651638691009,0.0051541218160524,0.0,0.0,0.5465345061943501,0.1739541971372314,0.1260313921196384,0.5662902855898914,0.1348435125178884,0.3637080312971372,0.2634222109153656,0.0569436255367204,0.0510160938663331,0.0705459912719682,0.0183746420257893,0.0136645265190015,0.0136645265190015,0.0050169469084627,0.36718986384387,0.1656186067107154,0.0,0.0827370520576764,0.0525731445870702,0.0840812830804337,0.0
125,125,133,2021-08-10,30N,30N,321.0,Low,Low,3,N,89.0,NxW_A library,barcode89A,A,13.5,0.135,55.1,1448.5,1673.1,1.4485,1.6731,0.001147842,0.000464515,50.49,58.32,3118.4,3601.7,,70.0,20.0,3.561844995,0.8691516020000001,3.455043109,1392170249.5901742,1614525342.0495236,21.05412969711997,21.202306844570558,0.137721649,304.1069562,173.0,,,0.0806984308614579,0.0997937145320102,0.0,0.1669360759131163,0.0033505855407012,0.114778056056238,0.0539735903796731,0.2087745486666493,0.0481714955456125,0.0995608522630212,0.0995608522630212,0.2911864300694614,0.2623686512956663,0.0043830589796073,0.0,0.0,0.4594204024485054,0.1743642084903535,0.121068387551183,0.4554729753131373,0.1408805468127906,0.2916324047676662,0.1665654764235626,0.0481579919347679,0.0669838055403724,0.1060453690851305,0.0100143397882979,0.0053288510687958,0.0053288510687958,0.0,0.3517633002459411,0.1509885689330308,0.0,0.0,0.0601037919421118,0.0856633670973003,0.0165866828594707
126,126,113,2021-08-10,10N,10N,125.0,Optimal,Low,1,N,75.0,NxW_A library,barcode75A,A,11.5,0.115,59.6,2729.3,3152.3,2.7293,3.1523,0.001147842,0.000464515,87.95,101.59,5875.5,6786.2,,70.0,200.0,2.5530920860000004,11.223871476,12.80101007,10042381974.708923,11729596082.507984,23.030080171548008,23.185381064450112,0.143842473,514.6802375,248.0,,,0.0348403847383289,0.0824498715643646,0.0,0.0932278378965418,0.0154320433302869,0.085153696618618,0.0738607416793586,0.1917958219108005,0.03678086204469,0.0517291808789968,0.0517291808789968,0.1807316135352849,0.1113641662914211,0.0,0.0,0.0,0.3944185025882486,0.136991845849068,0.125642353359649,0.4295460538860413,0.1445364629737431,0.1982957755406529,0.1590309184588461,0.0366189752029526,0.0208801934788121,0.0877080764590565,0.0428400937056794,0.0303932999535186,0.0303932999535186,0.0188403914847683,0.2227837362577587,0.1553670550517036,0.0,0.0127251474355124,0.0878545007960545,0.117336667406747,0.0216704684128133
128,128,106,2021-08-10,15S,15S,225.0,Optimal,Low,2,S,71.0,NxW_A library,barcode71A,A,11.6,0.116,58.1,2429.9,2806.6,2.4299,2.8066,0.001147842,0.000464515,80.33,92.78,5231.1,6042.0,,70.0,200.0,2.254168465,6.757993032,8.036208009000001,730449078.2229964,837733437.7338521,20.40917007861168,20.54621051444756,0.128065032,489.1228814,197.0,,,0.0687763566629227,0.0882253867617608,0.0,0.1541236163758178,0.015890663373763,0.1105899283943522,0.0864309091296499,0.205632248704537,0.0412226068876682,0.0990785838693151,0.0990785838693151,0.2128352179886384,0.1946169037957059,0.0058064367395514,0.0,0.0,0.4587531654352187,0.1814579885970029,0.0848622929358803,0.4623679188630196,0.1106285361507913,0.2316987171835744,0.1878946325777039,0.027608119790209,0.0447365113262641,0.0691625575639377,0.0240287381563538,0.0145737277637071,0.0145737277637071,0.0066022742158198,0.2474303085908996,0.1477875126818544,0.0,0.0090496570853372,0.1041582507732159,0.1502798784829324,0.0391971078598912
129,129,131,2021-08-10,28N,28N,325.0,Optimal,Low,3,N,87.0,NxW_A library,barcode87A,A,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,2.8452017630000004,0.5517704,2.421018675,1369150635.5795736,1557978245.494476,21.03745641049357,21.16665482120023,0.121200415,652.6642027,253.0,,,0.0551856747476143,0.0859004871236917,0.0035384591459574,0.1347879626663522,0.0,0.0904765193172534,0.0526477915375816,0.1351589098944018,0.0532187714519843,0.0897160334616128,0.0897160334616128,0.1731652448619383,0.1656741037591309,0.0,0.0,0.0,0.3841600449110195,0.1379248753111994,0.1270981837516003,0.3741814410384132,0.1036154870033879,0.1788723280251416,0.1204711954642307,0.0304414183438936,0.0540415881507351,0.0928134760943148,0.0190615333787182,0.0026794392794664,0.0026794392794664,0.0,0.2533966849779547,0.0976952779422012,0.0,0.0,0.0588596450149078,0.0794483725479281,0.0221537460293801
130,130,132,2021-08-10,28S,28S,325.0,Optimal,Low,3,S,88.0,NxW_A library,barcode88A,A,11.9,0.119,58.1,3428.1,3959.4,3.4281,3.9594,0.001147842,0.000464515,113.32,130.89,7379.9,8523.7,,70.0,200.0,27.318540142000003,6.673850031,33.01643668,1946176208.335009,2214584805.8576508,21.389132365601156,21.518330776307813,0.121200415,652.6642027,253.0,,,0.0683989659573876,0.1013225822771725,0.003345888886655,0.1647790579735808,0.0030593332414332,0.115836074686619,0.0632182496253115,0.2279584100591169,0.0630648168388903,0.0977459983994501,0.0977459983994501,0.2839914117521037,0.2459736160143502,0.0046308081777405,0.0,0.0,0.4996738057060757,0.1979809318937272,0.1336715825739996,0.533477672153728,0.1508386570367973,0.2738517400623731,0.1975577794132184,0.0542391554621188,0.051701867654861,0.1039961238329593,0.0153405221039669,0.0074739177829444,0.0074739177829444,0.0,0.3466989541802504,0.1583904782253398,0.0,0.0063886489958116,0.082921957154197,0.1093576584426826,0.0273737187742056
131,131,105,2021-08-10,9S,9S,126.0,High,Low,1,S,70.0,NxW_A library,barcode70A,A,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,1.530143735,6.273477354,6.827667601,2288013927.585697,2640392556.757108,21.550949997676945,21.69419343879185,0.133456909,505.2456232,217.0,,,0.0467563864066005,0.0788759677872081,0.0,0.1229428172102582,0.0079766855932141,0.08612307496655,0.0568615790647909,0.1681726596727251,0.0454312474588403,0.0844278550546995,0.0844278550546995,0.1965983191557683,0.1578999119477033,0.0089726445073379,0.0,0.0,0.4937313770131795,0.1629425685769019,0.1052196367347057,0.5085950554349311,0.1159328075831911,0.2109749356574888,0.1408837614144136,0.056604117149543,0.0328453704733015,0.0945916104899816,0.0178115778547108,0.0073709872224091,0.0073709872224091,0.0,0.3314790720535234,0.1173372355904183,0.0,0.0105321991387218,0.0777991449128651,0.1040484783723314,0.030626117610285
132,132,109,2021-08-10,9N,9N,126.0,High,Low,1,N,73.0,NxW_A library,barcode73A,A,11.7,0.117,58.4,3344.0,3862.3,3.344,3.8623,0.001147842,0.000464515,109.98,127.02,7198.9,8314.8,,70.0,245.0,2.441942813,7.983499839999999,9.449489165,2493386496.229731,2877394698.689867,21.636907662054647,21.78015110316955,0.133456909,505.2456232,217.0,,,0.0439294680015574,0.0639128795548504,0.0,0.1458970853296661,0.0020307908785034,0.0928010503327315,0.0649710164969115,0.2102015008436484,0.0423574318172807,0.0712976839143152,0.0712976839143152,0.2570720084039553,0.192476922716813,0.0073846940847663,0.0,0.0,0.5319266908036815,0.1973263990300579,0.1102045699433786,0.5575772301521227,0.1354805678630097,0.2362291435208199,0.1727948112103988,0.0425987257451117,0.0352403873715716,0.0872926783670681,0.0175250902487887,0.0085519470842042,0.0085519470842042,0.0,0.3447896508455528,0.1527817430369231,0.0,0.0117125554190683,0.0890823916737125,0.1316980071746872,0.0130146606943838
133,133,108,2021-08-10,13N,13N,226.0,High,Low,2,N,72.0,NxW_A library,barcode72A,A,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,2.423863442,0.760692605,2.208602559,1319915274.6356196,1499519501.680524,21.000833385602583,21.12841056152427,0.119774519,609.9221027,273.0,,,0.0611241999718843,0.0712796530270541,0.0,0.1324765920148632,0.0,0.1065678953001217,0.0592753142851132,0.2041725162554241,0.0561386703286361,0.0809161958420353,0.0809161958420353,0.2770559274441518,0.2312585215769306,0.0038148473052027,0.0,0.0,0.4990821295642558,0.1901909731447557,0.1363248336394109,0.5266534018576585,0.145720976957807,0.2791177751187676,0.1670622796479886,0.0579161610497784,0.0383902319991543,0.0967863595287977,0.0207448727925792,0.0190146991826067,0.0190146991826067,0.0119862372735967,0.3847853606086588,0.1582241146504733,0.0,0.0087076658375077,0.0622705066263128,0.0961904663845568,0.0148787124823098
134,134,110,2021-08-10,13S,13S,226.0,High,Low,2,S,74.0,NxW_A library,barcode74A,A,12.4,0.124,59.2,3300.4,3812.0,3.3004,3.812,0.001147842,0.000464515,107.08,123.67,7105.1,8206.4,,70.0,245.0,2.233238294,0.901311858,2.158596664,1093740732.4037735,1242568814.4828582,20.812869522369365,20.94044669829105,0.119774519,609.9221027,273.0,,,0.0440304642047537,0.063055397675868,0.0,0.1364949570887413,0.0051336496592395,0.0842505923389911,0.0428008722741131,0.1664593378470665,0.0435553207444877,0.0724623547244509,0.0724623547244509,0.2621304685141969,0.1810865561801641,0.0,0.0,0.0,0.4660774140206989,0.1641178678935168,0.1053013878741519,0.5444884758766709,0.1401982617759334,0.2173306304216962,0.1408306187377004,0.0437540217232365,0.0241713799545014,0.073692853849752,0.0112439531925459,0.0074897291443077,0.0074897291443077,0.0,0.3401663419249791,0.1248832022358848,0.0,0.0089938212708172,0.0571396272243127,0.083096243779611,0.0144026261558711
135,135,126,2021-08-10,26S,26S,326.0,High,Low,3,S,81.0,NxW_A library,barcode81A,A,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,2.791414977,5.179984743,6.995446232,2160290427.047486,2540815619.92711,21.493508506570382,21.65575097663953,0.149764977,540.6081775,259.0,,,0.0516490722100555,0.081985811000938,0.0,0.1641840239383217,0.0058777746662912,0.1186801326361665,0.0498448119051874,0.1875007141395362,0.0475421673250919,0.106408560052296,0.106408560052296,0.2244230084051967,0.1925356004503576,0.0,0.0,0.0,0.505726815708987,0.1545238616735095,0.1083941118648856,0.522031256604994,0.1185834290795306,0.214839016877145,0.156401236939355,0.0298765709001521,0.0386996322023755,0.078732574070071,0.0155459027731983,0.0053958551653751,0.0053958551653751,0.0,0.3409365160061378,0.1403443974829478,0.0,0.0,0.0689589955040748,0.1213947097848795,0.0240406371017686
136,136,128,2021-08-10,26N,26N,326.0,High,Low,3,N,82.0,NxW_A library,barcode82A,A,12.7,0.127,59.7,3336.1,3853.2,3.3361,3.8532,0.001147842,0.000464515,107.33,123.96,7181.9,8295.0,,70.0,245.0,2.59858292,0.835784621,2.4584140540000003,1231630935.913478,1448577043.5187988,20.93160509217389,21.09384756224303,0.149764977,540.6081775,259.0,,,0.0602051567618132,0.0931339127550893,0.0,0.1443031051729036,0.0056965736377904,0.1210932129533131,0.0380040230870622,0.170228690275928,0.0545461307056854,0.0810247974774489,0.0810247974774489,0.218658879332129,0.1759532337842314,0.0,0.0,0.0,0.4942887300674941,0.1618065518122409,0.1327988293377708,0.517328732129097,0.1411952096046617,0.2147469051536245,0.1690008561790263,0.0342695026463811,0.0502781493775325,0.0825509446670202,0.0204162137123183,0.0112979120701798,0.0112979120701798,0.0,0.3527427287990356,0.1333874346143409,0.0,0.0065861091603833,0.0601275121296857,0.0858527261536668,0.0190701998204888
137,137,180,2021-09-23,2S,2S,111.0,Low,High,1,S,40.0,NxW_B library,barcode40B,B,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,4.720863727999999,1.105782043,4.850692283,701071313.9465492,779636718.8019568,20.36812017155999,20.474338624029265,0.100771812,246.9270713,135.0,,581.241,0.0474350692812111,0.0800179026246614,0.0022214736532001,0.150438615996713,0.007606336788575,0.0856458650134529,0.045810057564883,0.2222082711511197,0.0559458492062787,0.092280931017392,0.092280931017392,0.2250251680891502,0.2137157508372726,0.0030838696853302,0.0,0.0,0.4500507790555424,0.1833895178288427,0.1238269757473042,0.4578573800637071,0.10591179477301,0.271196891100129,0.1548994322971287,0.0437401523588364,0.0343537230629615,0.147937481111126,0.0230157215414903,0.0082278120472263,0.0082278120472263,0.0,0.2765185751751414,0.1455487811971325,0.0,0.0183035144987055,0.0698410506099108,0.0978551291581127,0.0342792230532136
138,138,92,2021-09-23,2N,2N,111.0,Low,High,1,N,57.0,NxW_A library,barcode57A,A,13.6,0.136,57.7,3297.1,3808.2,3.2971,3.8082,0.001147842,0.000464515,109.75,126.76,7098.0,8198.1,,100.0,20.0,3.673607895,0.742529083,3.44018349,2587506857.954781,2877475253.205454,21.67396064595169,21.78017909842097,0.100771812,246.9270713,135.0,,581.241,0.0411668433263062,0.0885103405475148,0.0,0.1683164552412176,0.0092482833205397,0.1126445889090594,0.0546007290046113,0.2335736206377737,0.0375493751179303,0.1031887294033006,0.1031887294033006,0.2715217765683754,0.22505943292663,0.0,0.0,0.0,0.4670587252650985,0.1604271042151781,0.0879616729362799,0.4784866759464651,0.1246976162482133,0.3174831841949103,0.148479361494722,0.0389414707932609,0.0229684759501825,0.1633114549666421,0.0211937908320078,0.0115471487548927,0.0115471487548927,0.0,0.3120359458471294,0.1449194682005258,0.0,0.0208554240397678,0.069454229302194,0.0857738967114101,0.0262206225824604
139,139,68,2021-09-23,32N,32N,311.0,Low,High,3,N,46.0,NxW_A library,barcode46A,A,13.6,0.136,58.1,3545.0,4094.5,3.545,4.0945,0.001147842,0.000464515,117.19,135.35,7631.6,8814.5,,100.0,20.0,2.5586392360000003,2.073670587,3.656356335,1634562863.5688798,1894250061.697367,21.214641243816537,21.362088851346623,0.137092353,352.8014989,148.0,,581.86,0.0554374869167149,0.0715009693394238,0.0,0.1545868177650199,0.0,0.1004300604449563,0.0312571420725055,0.2607616778857937,0.0676400137635763,0.1092041041849127,0.1092041041849127,0.3083677764489209,0.2664797096246497,0.0,0.0,0.0,0.5294182542595902,0.1739981779223576,0.1390581629275614,0.5675119769537867,0.136642929718332,0.2784547737496065,0.1891025371137485,0.0501836300769324,0.0558496075613913,0.1092832257512507,0.0051989068767853,0.0051989068767853,0.0051989068767853,0.0,0.3839775216573178,0.1653267366545492,0.0,0.0,0.0727823009331988,0.0762595781277668,0.0082489977977918
140,140,186,2021-09-23,3S,3S,115.0,Optimal,High,1,S,46.0,NxW_B library,barcode46B,B,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,3.890529898,1.066039685,3.980616094,1205643501.0536616,1325818678.5641978,20.910279287118687,21.00529597619563,0.090642242,336.5720471,158.0,,846.204,0.0395300696361394,0.0702720591806916,0.0020873232540649,0.137518050307649,0.0042701689805827,0.0772334681547574,0.0522624519309458,0.2364087269760553,0.0471075012392055,0.0834706617327628,0.0834706617327628,0.213932699999625,0.20220085214036,0.0028744544509759,0.0,0.0,0.4509583546356277,0.1779257497724684,0.1174608767415402,0.458529084943782,0.1017996849281419,0.2429256776130653,0.1746123062514789,0.04633918458669,0.0283505252637688,0.1365987836339222,0.0226839823499371,0.0110349383104498,0.0110349383104498,0.0018765826431232,0.2506549404950057,0.1713177817416284,0.0,0.012575444319339,0.091112931950152,0.1277579345096312,0.0465087254130011
141,141,85,2021-09-23,3N,3N,115.0,Optimal,High,1,N,51.0,NxW_A library,barcode51A,A,13.5,0.135,59.0,5874.9,6785.5,5.8749,6.7855,0.001147842,0.000464515,191.25,220.89,12647.4,14607.7,,100.0,200.0,3.724463534,0.794954495,3.543464541,3004587678.6587787,3304076588.368182,21.823406183758383,21.918422872835325,0.090642242,336.5720471,158.0,,846.204,0.041913778699939,0.0785297502147401,0.0,0.1306234183963851,0.0057293279062887,0.088975597472481,0.040754193543906,0.2311410222154622,0.0380942097937572,0.0763486737227399,0.0763486737227399,0.2465177851774387,0.2171468358044402,0.0,0.0,0.0,0.4838054063333373,0.1714125485714301,0.1109076493655924,0.4878174412563584,0.1138970157257679,0.2727076222252793,0.1628061976525022,0.0488987106573156,0.0216654772314493,0.1252810148783346,0.0200051849248867,0.0065733884957847,0.0065733884957847,0.0,0.3250959908463833,0.1591724476661143,0.0,0.0165978349672292,0.0701528719266545,0.1162154058013925,0.0222807633663877
142,142,71,2021-09-23,20S,20S,215.0,Optimal,High,2,S,49.0,NxW_A library,barcode49A,A,15.0,0.15,57.7,4795.1,5538.3,4.7951,5.5383,0.001147842,0.000464515,159.62,184.36,10322.8,11922.9,,100.0,200.0,4.756112191,1.395860828,5.176019531,2256286691.9734564,2504296756.129369,21.536986242283746,21.64127379599339,0.099033816,516.3732334,184.0,,668.568,0.0593497319758193,0.117560371619517,0.0,0.164039654067496,0.0090269321677777,0.1367832634696957,0.064548625559803,0.207517601325527,0.0381538093690219,0.092820318939142,0.092820318939142,0.2547007503186628,0.2223499146019096,0.0,0.0,0.0,0.4778731953872397,0.1940437772314394,0.1057500384648271,0.4975103715551117,0.1409553958476624,0.2583673111761532,0.1817611011498844,0.0388269290264244,0.0632354112944413,0.0834252946723621,0.0232288273947175,0.0096909310732104,0.0096909310732104,0.0,0.2957119171062937,0.1170496593469127,0.0,0.0,0.0544116850261026,0.0865456858170862,0.0099941035282195
143,143,86,2021-09-23,20N,20N,215.0,Optimal,High,2,N,52.0,NxW_A library,barcode52A,A,15.0,0.15,57.7,4795.1,5538.3,4.7951,5.5383,0.001147842,0.000464515,159.62,184.36,10322.8,11922.9,,100.0,200.0,2.5055375580000003,0.89710013,2.4266842,2845267557.644152,3158018145.6001816,21.7689229449689,21.873210498678542,0.099033816,516.3732334,184.0,,668.568,0.0646577750735948,0.0807826667728369,0.0,0.1566018647535233,0.0048870623196599,0.1032776536705376,0.073999428318211,0.2119180855468816,0.0590884691678086,0.103998409168159,0.103998409168159,0.2278539841178141,0.2036972889448856,0.0049640420061772,0.0,0.0,0.4593972093145985,0.1843798587550053,0.112107003516077,0.4764489504710746,0.1230795403193257,0.255728059264216,0.1904865209475769,0.0369379508706429,0.0516530264893581,0.1209311744267645,0.0257227055661006,0.0112165519707571,0.0112165519707571,0.0,0.2776061821372194,0.161509497132685,0.0,0.011806452502936,0.0771703423399047,0.1191330475917821,0.0548717834247295
144,144,51,2021-09-23,36S,36S,315.0,Optimal,High,3,S,31.0,NxW_A library,barcode31A,A,13.0,0.13,58.6,5296.7,6117.7,5.2967,6.1177,0.001147842,0.000464515,173.6,200.51,11402.7,13170.1,,100.0,200.0,1.230402133,0.8102083760000001,1.064657021,2607160626.6250896,2828259683.1110525,21.68152758358819,21.762927406476138,0.078174949,379.3079558,153.0,,754.416,0.0608004803353919,0.0928764757257641,0.0049068875075682,0.1758294870619797,0.0088667626740033,0.1066220990644153,0.0599176529104109,0.2467056707419003,0.052854615937667,0.1139418392119828,0.1139418392119828,0.2704541899501245,0.2435131071910204,0.0045014630769153,0.0,0.0,0.4883484899489368,0.1940397471768342,0.1310704677647569,0.5137578954919854,0.1270441888839851,0.2920583555997654,0.1951796214873112,0.0533355524312909,0.0544533211588013,0.1183957132821637,0.0138798459280924,0.0063395792139886,0.0063395792139886,0.0,0.3306310316533395,0.1817657079930505,0.0,0.0082722855008415,0.0631430543030012,0.0923302543973797,0.0303490954967904
145,145,52,2021-09-23,36N,36N,315.0,Optimal,High,3,N,32.0,NxW_A library,barcode32A,A,13.0,0.13,58.6,5296.7,6117.7,5.2967,6.1177,0.001147842,0.000464515,173.6,200.51,11402.7,13170.1,,100.0,200.0,2.4656823350000003,1.152276444,2.64200529,3223847691.7586923,3497244610.8526206,21.89384141846452,21.975241241352474,0.078174949,379.3079558,153.0,,754.416,0.0579172015370623,0.0974249489123827,0.0,0.1719998178890974,0.0049040643687598,0.1067332882400476,0.0628499623132143,0.2147521621310544,0.0705413861958582,0.1015917880130016,0.1015917880130016,0.3000170259743992,0.2549265427500349,0.0049124479543657,0.0,0.0,0.5344443547723255,0.2203994778166107,0.152602244530886,0.5539827599965885,0.1418487357679647,0.3124180722973065,0.2088320642546569,0.0779557575207134,0.0422637055989629,0.1065840539361761,0.0114854865114823,0.0114854865114823,0.0114854865114823,0.0,0.3892066420382565,0.1640427919684876,0.0,0.0035643249663286,0.0645777074698497,0.0943250362228048,0.0192200205072241
146,146,55,2021-09-23,6N,6N,116.0,High,High,1,N,34.0,NxW_A library,barcode34A,A,15.0,0.15,58.8,5345.4,6173.9,5.3454,6.1739,0.001147842,0.000464515,174.6,201.67,11507.5,13291.1,,100.0,245.0,4.028859409000001,1.538347376,4.591253296,1024409242.09671,1123452717.9999564,20.74738193420981,20.83967256414685,0.088159897,275.1883999,159.0,,641.845,0.0290005798133568,0.0589536276018081,0.0039199667552716,0.1227473096564853,0.0,0.0755659235008843,0.0411086989809051,0.2201214107580527,0.0482389348621181,0.0704096786365633,0.0704096786365633,0.2743997711338921,0.217315269437041,0.0,0.0,0.0,0.4881784656679749,0.1727507458399589,0.1124883876268914,0.4974609978789391,0.1248373818921465,0.2707702583639367,0.1358841948024527,0.0414485019696067,0.0259915978774502,0.1058141626493275,0.0173924663328555,0.0112746077575248,0.0112746077575248,0.0,0.3487100380238771,0.1588229400124283,0.0,0.0095162262145101,0.0631523448494279,0.0894475422448896,0.0066172887719374
147,147,183,2021-09-23,6S,6S,116.0,High,High,1,S,43.0,NxW_B library,barcode43B,B,15.0,0.15,58.8,5345.4,6173.9,5.3454,6.1739,0.001147842,0.000464515,174.6,201.67,11507.5,13291.1,,100.0,245.0,2.533733008,0.810862741,2.368642261,720221744.7069441,789855307.2379447,20.395069701318292,20.48736033125534,0.088159897,275.1883999,159.0,,641.845,0.0635653584997155,0.0807451100789101,0.0037402041828792,0.1504064163667896,0.0041597954945989,0.0976023189180327,0.051829772809544,0.2138773427210632,0.0601794408486204,0.100349416205449,0.100349416205449,0.2327868593396902,0.2099506275560305,0.0025964545201695,0.0,0.0,0.4547967753325488,0.1690192823147037,0.1302685351109618,0.4728770780048139,0.1159335610219259,0.2495412167763581,0.1712113089113109,0.0420091573004546,0.0503673912215421,0.1138263802082844,0.024587657515492,0.0130276099265408,0.0130276099265408,0.0015366903007177,0.2774665063278358,0.1516014043427242,0.0,0.0111900742618261,0.0797900925981121,0.1105313212930789,0.0405595111656037
148,148,181,2021-09-23,22N,22N,216.0,High,High,2,N,41.0,NxW_B library,barcode41B,B,15.1,0.151,58.8,5485.9,6336.2,5.4859,6.3362,0.001147842,0.000464515,179.19,206.97,11809.9,13640.5,,100.0,245.0,3.5633405860000003,0.851162226,3.438549323,395727879.1943867,523364585.67583656,19.796237359255105,20.0757888837074,0.243877232,443.584769,199.0,,867.636,0.0372369446887459,0.0676796551276889,0.0155552863129532,0.108150578014393,0.0112518267598275,0.0513756944648008,0.0394065116331198,0.201093996527557,0.0288087833911341,0.0577713471406503,0.0577713471406503,0.1693899972756361,0.1845344605345003,0.0062393673167437,0.0,0.0,0.3701990275980304,0.1454125040107949,0.1656752535631518,0.3862571924030241,0.0959454538918228,0.2250102398392526,0.1523041455501483,0.0350143474858582,0.0362477306818759,0.0580739321605456,0.0113022985860848,0.0077039122401903,0.0077039122401903,0.0053301125161785,0.1608789418209397,0.1496418875370903,0.0,0.0114400192953855,0.0969188238257121,0.0818817281835528,0.0306827321587334
149,149,72,2021-09-23,22S,22S,216.0,High,High,2,S,50.0,NxW_A library,barcode50A,A,15.1,0.151,58.8,5485.9,6336.2,5.4859,6.3362,0.001147842,0.000464515,179.19,206.97,11809.9,13640.5,,100.0,245.0,2.844725602,0.647313111,2.5160852250000003,2029475159.4876351,2684055083.8797584,21.43104305444801,21.710594578900302,0.243877232,443.584769,199.0,,867.636,0.0453617260932203,0.0632756043495446,0.0,0.1430211288639056,0.0092999702289159,0.0856025845917628,0.0505663160230851,0.2207809781309631,0.0468357664219867,0.0905992979359223,0.0905992979359223,0.2100053420231577,0.1831008828217833,0.0042999661755147,0.0,0.0,0.4629035206854177,0.1664391285917778,0.1271912744750308,0.4799398038535801,0.0962192020441057,0.2394251037301897,0.180603844658088,0.0534053051949262,0.0324438492150369,0.1010067967991869,0.0116231884629071,0.0063556773048011,0.0063556773048011,0.0,0.2635692010413255,0.1534878019777289,0.0,0.0092052273366149,0.0840865587045105,0.1084099386648631,0.0405230743845177
150,150,59,2021-09-23,35S,35S,316.0,High,High,3,S,38.0,NxW_A library,barcode38A,A,16.0,0.16,57.2,5585.4,6451.2,5.5854,6.4512,0.001147842,0.000464515,187.55,216.62,12024.2,13887.9,,100.0,245.0,1.792099758,1.109242689,1.925388959,3374921232.661392,3765636683.3056855,21.93963782252786,22.049182789693177,0.103758138,401.95678,182.0,,974.757,0.0719937161837017,0.1040810291421148,0.0,0.177947337899605,0.00518587190219,0.1168766601311295,0.043421262141268,0.2526447691910143,0.0641052034736654,0.110902620618042,0.110902620618042,0.2546429550179195,0.2437671007842241,0.0038382347586728,0.0,0.0,0.490681197804413,0.1669122069897296,0.1325184266988186,0.5034548691140391,0.1513164818222374,0.275808816810663,0.1962034487045222,0.0295583324543031,0.0590554879414939,0.122514864962934,0.0241561412764567,0.0127235676592981,0.0127235676592981,0.0,0.3250619321216122,0.1806737701049426,0.0,0.0073717140923682,0.0683154581316784,0.0762706035363607,0.0231622334651096
